DT,流动性,基本面,风险偏好,T_price,TF_price,反转信号,弹性信号,基本面空间,价格空间,国债10Y,流动性新
2020-04-15,0.1445063060709793,0.22919258950390942,0.189,107.13557025681362,108.14404092303036,-7.0,-3.0,0,1.0,2.5455,0.06241974621950178
2020-04-16,0.13993681198568947,0.2290685461852267,0.18766666666666668,107.45305116050146,108.05031955872538,-7.0,-4.0,0,1.0,2.5276,0.057256403738775385
2020-04-17,0.1411603153857869,0.23460869119879016,0.19946666666666665,107.13813970407558,107.98783864918872,-7.0,-4.0,0,1.0,2.559,0.06447875272052492
2020-04-20,0.14151999298417287,0.237329185743073,0.19479999999999997,106.91665335009458,107.9565981944204,-7.0,-4.0,0,1.0,2.592,0.06906235747622169
2020-04-21,0.13966934271427106,0.23753967625999195,0.18200000000000002,107.12632024667057,108.20652183256702,-7.0,-2.0,0,1.0,2.5791,0.06491165041454293
2020-04-22,0.1341747305532486,0.23759152073519885,0.18766666666666668,107.23351758643956,108.67512865409195,-7.0,-2.0,0,1.0,2.5567,0.0585437165375873
2020-04-23,0.13274640347124686,0.2400961366526354,0.19013333333333332,107.4061844424433,108.8677781251633,-7.0,-3.0,0,1.0,2.5227,0.06322648300562572
2020-04-24,0.15764178232074205,0.24406646570450427,0.1900666666666667,107.55315682582743,108.75843653347414,-7.0,-3.0,0,1.0,2.51,0.07439541383645784
2020-04-26,0.1563535940414694,0.24721726738488628,0.18880000000000002,107.54822348708447,108.75843653347414,-7.0,-3.0,0,1.0,2.5205,0.07436141607209944
2020-04-27,0.15638981670394358,0.24695813113127507,0.19779999999999998,107.5541846047322,108.8209174430108,-7.0,-3.0,0,1.0,2.5345,0.07303238834086333
2020-04-28,0.1556968587048595,0.24764382327680534,0.19940000000000005,107.65819582989636,109.09687479346438,-7.0,-3.0,0,1.0,2.5254,0.06894116596928654
2020-04-29,0.15502950195986068,0.24849010229219848,0.2122666666666667,107.76436539076056,109.45093328083877,-7.0,-3.0,0,1.0,2.5009,0.05936868082139385
2020-04-30,0.1664884672686367,0.24153637304418335,0.21686666666666668,107.505159550974,109.35721191653377,-7.0,-3.0,0,1.0,2.538,0.06322535850448951
2020-05-06,0.17319888249913096,0.24921739564344098,0.20340000000000005,107.00689233793462,109.15935570300103,-6.0,-3.0,0,1.0,2.5809,0.07275075656137342
2020-05-07,0.17987175602875033,0.25385887534760593,0.21399999999999997,106.49577788858545,108.61785448701667,-7.0,-3.0,0,-1.0,2.6298,0.08745756537312632
2020-05-08,0.20380095106211377,0.2557936008515817,0.22333333333333336,106.49577788858545,108.62826797193942,-7.0,-3.0,0,-1.0,2.6207,0.08712221959039748
2020-05-09,0.2025027427854437,0.25694282473502766,0.22326666666666667,106.32311103258169,108.62826797193942,-7.0,-4.0,0,-1.0,2.64,0.08509197543258891
2020-05-11,0.2031950241964823,0.2620970846611779,0.2257333333333333,105.98456066134578,108.25338251471949,-5.0,-5.0,-1,-1.0,2.6698,0.08882437868463366
2020-05-12,0.2005081568410906,0.264839426133641,0.21946666666666664,106.04797461977097,108.32107016671753,-5.0,-5.0,-1,-1.0,2.6603,0.08009592393639452
2020-05-13,0.19488647878939971,0.26578104471395086,0.21506666666666663,105.79514100919404,108.3366903941017,0.0,-3.0,-1,-1.0,2.7076,0.06647347310223939
2020-05-14,0.1932491977251502,0.27116536994473445,0.20933333333333334,105.98322454876956,108.41013899775871,0.0,-3.0,-1,-1.0,2.6989,0.06474347383572075
2020-05-15,0.1917145765830543,0.2723413367720282,0.20826666666666668,106.190630331755,108.74590404304794,0.0,-3.0,-1,-1.0,2.682,0.06388447246011661
2020-05-18,0.19624070815116879,0.270776512293258,0.22779999999999997,105.77016598180779,108.27373444810996,1.0,-3.0,-1,-1.0,2.7253,0.07580304983537589
2020-05-19,0.20165790226727628,0.2733801200093968,0.2434,105.6443658438622,108.1215909119633,0.0,-3.0,-1,-1.0,2.7272,0.09074740343672918
2020-05-20,0.20449583461832557,0.27923564089025227,0.2518,105.89452722928667,107.9327230739881,0.0,-4.0,-1,-1.0,2.69,0.09375037259347596
2020-05-21,0.2055877445354873,0.28062772910119693,0.25226666666666664,105.8939105619438,107.88025978566166,0.0,-4.0,-1,-1.0,2.685,0.09472060584937227
2020-05-22,0.201699304635767,0.2810042988996186,0.2354,106.56206962794398,108.36816836709757,-2.0,-5.0,-1,-1.0,2.6176,0.08736423493128478
2020-05-25,0.20732680363824083,0.28108662580236066,0.2444666666666667,106.03872460962788,107.95895471815132,-3.0,-5.0,-1,-1.0,2.6852,0.09970227916940878
2020-05-26,0.20424134736775143,0.28411357368862367,0.26866666666666666,105.55587408016027,107.5287557538745,-3.0,-5.0,-1,-1.0,2.7402,0.14275607877320612
2020-05-27,0.22420243872224327,0.28666161243262134,0.27293333333333336,105.4709795426251,107.24020766807907,-3.0,-4.0,-1,-1.0,2.7527,0.17911122942819915
2020-05-28,0.23021189188917165,0.2883473437443452,0.27286666666666665,105.74169650614526,107.57072638453563,-4.0,-3.0,-1,-1.0,2.7201,0.1862107139688963
2020-05-29,0.2353925733661713,0.2912807097163348,0.27846666666666664,105.72031870492573,107.56548005570299,-3.0,-2.0,-1,-1.0,2.7053,0.186366547984186
